,fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
5518,titles03/index.html.5650,tt1389137,We Bought a Zoo (2011) ,wir kaufen einen zoo,http://www.imdb.com/title/tt1389137/,7.2,85077.0,7440.0,2011.0,video.movie,1,7,55,1140,175,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5522,titles03/index.html.5656,tt1393020,Sex &amp; Drugs &amp; Rock &amp; Roll (2010) ,sex drugs rock roll,http://www.imdb.com/title/tt1393020/,6.5,2697.0,6900.0,2010.0,video.movie,1,5,2,0,21,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5525,titles03/index.html.566,tt0043262,Missouri (1951) ,colorado,http://www.imdb.com/title/tt0043262/,6.3,1135.0,4680.0,1951.0,video.movie,0,0,0,0,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5528,titles03/index.html.5662,tt1397280,Uprowadzona 2 (2012) ,hours taken,http://www.imdb.com/title/tt1397280/,6.3,149135.0,5520.0,2012.0,video.movie,1,3,26,1642,422,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5529,titles03/index.html.5663,tt1399103,Transformers 3 (2011) ,transformers,http://www.imdb.com/title/tt1399103/,6.4,242459.0,9240.0,2011.0,video.movie,6,27,106,6848,871,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5532,titles03/index.html.5670,tt1403981,Twój na zawsze (2010) ,remember me,http://www.imdb.com/title/tt1403981/,7.2,84925.0,6780.0,2010.0,video.movie,1,3,67,2317,341,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5533,titles03/index.html.5671,tt1404082,Tellement proches (2009) ,tellement proches,http://www.imdb.com/title/tt1404082/,6.5,778.0,6120.0,2009.0,video.movie,0,0,11,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5535,titles03/index.html.5673,tt1407049,Na wysokości (2010) ,altitude t dliche h he,http://www.imdb.com/title/tt1407049/,4.9,7260.0,5400.0,2010.0,video.movie,2,2,12,230,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5536,titles03/index.html.5675,tt1409024,Faceci w czerni III (2012) ,men in black,http://www.imdb.com/title/tt1409024/,6.9,192034.0,6360.0,2012.0,video.movie,1,13,72,2841,326,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5537,titles03/index.html.5677,tt1411250,Riddick (2013) ,riddick berleben ist seine rache,http://www.imdb.com/title/tt1411250/,6.4,79027.0,7140.0,2013.0,video.movie,0,0,29,1406,305,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5538,titles03/index.html.5678,tt1411697,Kac Vegas w Bangkoku (2011) ,hangover,http://www.imdb.com/title/tt1411697/,6.5,273303.0,6120.0,2011.0,video.movie,2,14,86,3032,380,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5539,titles03/index.html.5679,tt1412386,Hotel Marigold (2011) ,best exotic marigold hotel,http://www.imdb.com/title/tt1412386/,7.3,51807.0,7440.0,2011.0,video.movie,0,16,57,1130,238,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5541,titles03/index.html.5681,tt1417101,Ketabe ghanouin (2009) ,ketabe ghanouin,http://www.imdb.com/title/tt1417101/,6.3,740.0,5700.0,2009.0,video.movie,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5542,titles03/index.html.5682,tt1418646,Beneath Hill 60 (2010) ,beneath hill,http://www.imdb.com/title/tt1418646/,7.0,4396.0,7320.0,2010.0,video.movie,8,22,2,107,35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5543,titles03/index.html.5683,tt1419318,Facing Ali (2009) ,facing ali,http://www.imdb.com/title/tt1419318/,8.0,1708.0,6000.0,2009.0,video.movie,6,0,6,49,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5547,titles03/index.html.5687,tt1424310,Chinski zodiak (2012) ,armour of god chinese zodiac,http://www.imdb.com/title/tt1424310/,6.3,9691.0,7200.0,2012.0,video.movie,3,3,5,214,40,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5548,titles03/index.html.5688,tt1424381,Predators (2010) ,predators,http://www.imdb.com/title/tt1424381/,6.4,139196.0,6420.0,2010.0,video.movie,2,1,15,2385,592,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5549,titles03/index.html.5689,tt1424432,Senna (2010) ,senna,http://www.imdb.com/title/tt1424432/,8.6,34436.0,6360.0,2010.0,video.movie,11,10,7,509,107,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5550,titles03/index.html.569,tt0043306,Włóczęga (1951) ,awara der vagabund von bombay,http://www.imdb.com/title/tt0043306/,7.9,1812.0,11580.0,1951.0,video.movie,0,0,0,0,14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5559,titles03/index.html.57,tt0018051,Braciszek (1927) ,harold der pechvogel,http://www.imdb.com/title/tt0018051/,7.6,2302.0,4920.0,1927.0,video.movie,0,0,8,4,17,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5560,titles03/index.html.570,tt0043313,Wczesne lato (1951) ,weizenherbst,http://www.imdb.com/title/tt0043313/,8.0,3307.0,7440.0,1951.0,video.movie,7,0,7,0,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5565,titles03/index.html.5704,tt1433108,W pogoni za zemsta (2010) ,faster,http://www.imdb.com/title/tt1433108/,6.5,66463.0,5880.0,2010.0,video.movie,0,0,24,907,141,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5566,titles03/index.html.5705,tt1433811,Rozłączeni (2012) ,disconnect,http://www.imdb.com/title/tt1433811/,7.6,35271.0,6900.0,2012.0,video.movie,0,0,43,285,89,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5567,titles03/index.html.5706,tt1433905,All the Best: Fun Begins (2009) ,all the best fun begins,http://www.imdb.com/title/tt1433905/,6.0,2617.0,8640.0,2009.0,video.movie,1,1,4,7,30,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5568,titles03/index.html.5707,tt1434447,Rocket Singh: Salesman of the Year (2009) ,rocket singh salesman of the year,http://www.imdb.com/title/tt1434447/,7.5,7044.0,9000.0,2009.0,video.movie,0,0,4,40,33,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5570,titles03/index.html.5711,tt1437358,Slodkich snów (2011) ,sleep tight,http://www.imdb.com/title/tt1437358/,7.2,14119.0,6120.0,2011.0,video.movie,10,19,8,38,35,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5571,titles03/index.html.5712,tt1438254,Charlie St. Cloud (2010) ,wie durch ein wunder,http://www.imdb.com/title/tt1438254/,6.4,34555.0,5940.0,2010.0,video.movie,0,0,71,854,70,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5572,titles03/index.html.5713,tt1438461,Jian guo da ye (2009) ,jian guo da ye,http://www.imdb.com/title/tt1438461/,5.2,1947.0,8280.0,2009.0,video.movie,6,4,4,3,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5573,titles03/index.html.5714,tt1440129,Battleship: Bitwa o Ziemię (2012) ,battleship,http://www.imdb.com/title/tt1440129/,5.9,158997.0,7860.0,2012.0,video.movie,3,12,80,3106,693,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5574,titles03/index.html.5716,tt1441326,Martha Marcy May Marlene (2011) ,martha marcy may marlene,http://www.imdb.com/title/tt1441326/,7.0,31698.0,6120.0,2011.0,video.movie,16,41,31,2308,172,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5577,titles03/index.html.5719,tt1444284,Vito (2011) ,vito,http://www.imdb.com/title/tt1444284/,7.8,249.0,5580.0,2011.0,video.movie,4,3,0,35,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5578,titles03/index.html.572,tt0043379,Kapitan Hornblower (1951) ,des k nigs admiral,http://www.imdb.com/title/tt0043379/,7.5,4181.0,7020.0,1951.0,video.movie,0,0,8,5,52,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5580,titles03/index.html.5721,tt1446072,Zabójcza gra (2011) ,game of death,http://www.imdb.com/title/tt1446072/,4.7,4641.0,5880.0,2010.0,video.movie,0,0,9,43,21,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5581,titles03/index.html.5722,tt1446192,Strażnicy marzeń (2012) ,die h ter des lichts,http://www.imdb.com/title/tt1446192/,7.3,81782.0,5820.0,2012.0,video.movie,8,21,33,1438,154,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5583,titles03/index.html.5724,tt1447508,Peepli (2010) ,live aus peepli irgendwo in indien,http://www.imdb.com/title/tt1447508/,7.6,5718.0,5700.0,2010.0,video.movie,2,6,3,280,43,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5584,titles03/index.html.5725,tt1448755,Elita zabójców (2011) ,killer elite,http://www.imdb.com/title/tt1448755/,6.5,84937.0,6960.0,2011.0,video.movie,2,7,13,835,141,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5585,titles03/index.html.5726,tt1450321,Brud (2013) ,drecksau,http://www.imdb.com/title/tt1450321/,7.1,29597.0,5820.0,2013.0,video.movie,5,7,10,387,71,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5589,titles03/index.html.5733,tt1456635,Zabijaka (2011) ,goon,http://www.imdb.com/title/tt1456635/,6.9,57291.0,5520.0,2011.0,video.movie,0,0,35,563,118,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5590,titles03/index.html.5737,tt1458175,Dla niej wszystko (2010) ,stunden the next three days,http://www.imdb.com/title/tt1458175/,7.4,114898.0,7980.0,2010.0,video.movie,0,0,62,864,223,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5591,titles03/index.html.5738,tt1460743,Jian yu (2010) ,jianyu,http://www.imdb.com/title/tt1460743/,6.9,4942.0,7020.0,2010.0,video.movie,2,16,0,0,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5592,titles03/index.html.5739,tt1462054,Listy do Boga (2010) ,letters to god,http://www.imdb.com/title/tt1462054/,6.0,3117.0,6600.0,2010.0,video.movie,0,0,19,73,61,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5593,titles03/index.html.5740,tt1462757,Po drugiej stronie trumny (2012) ,box of shadows,http://www.imdb.com/title/tt1462757/,4.8,1326.0,5460.0,2011.0,video.movie,0,0,2,15,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5594,titles03/index.html.5741,tt1462758,Pogrzebany (2010) ,buried lebend begraben,http://www.imdb.com/title/tt1462758/,7.0,94679.0,5700.0,2010.0,video.movie,12,25,12,1463,417,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5595,titles03/index.html.5742,tt1462900,Wielki mistrz (2013) ,the grandmaster,http://www.imdb.com/title/tt1462900/,6.6,16003.0,7800.0,2013.0,video.movie,26,29,14,431,88,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5597,titles03/index.html.5744,tt1466054,Cloudburst (2011) ,cloudburst,http://www.imdb.com/title/tt1466054/,7.3,571.0,5580.0,2011.0,video.movie,15,1,24,29,12,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5598,titles03/index.html.5745,tt1467391,Straszny hiszpański film (2009) ,spanish movie,http://www.imdb.com/title/tt1467391/,4.2,1509.0,4980.0,2009.0,video.movie,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5603,titles03/index.html.575,tt0043465,Opowieści o detektywie (1951) ,polizeirevier,http://www.imdb.com/title/tt0043465/,7.6,3942.0,6180.0,1951.0,video.movie,3,7,2,56,53,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5606,titles03/index.html.5753,tt1474276,Samâ uôzu (2009) ,summer wars,http://www.imdb.com/title/tt1474276/,7.6,9859.0,6840.0,2009.0,video.movie,3,4,9,162,36,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5608,titles03/index.html.5755,tt1477837,Cedar Rapids (2011) ,willkommen in cedar rapids,http://www.imdb.com/title/tt1477837/,6.3,29626.0,5220.0,2011.0,video.movie,1,3,34,860,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5609,titles03/index.html.5756,tt1478964,Atak na dzielnicę (2011) ,attack the block,http://www.imdb.com/title/tt1478964/,6.6,66580.0,5280.0,2011.0,video.movie,17,21,38,1956,265,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5613,titles03/index.html.576,tt0043469,Distant Drums (1951) ,die teufelsbrigade,http://www.imdb.com/title/tt0043469/,6.6,881.0,6060.0,1951.0,video.movie,0,0,5,8,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5615,titles03/index.html.5761,tt1482459,Lorax (2012) ,der lorax d,http://www.imdb.com/title/tt1482459/,6.5,60174.0,5160.0,2012.0,video.movie,3,6,51,1017,186,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5616,titles03/index.html.5762,tt1483013,Niepamiec (2013) ,oblivion,http://www.imdb.com/title/tt1483013/,7.0,244627.0,7440.0,2013.0,video.movie,0,0,48,2834,776,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5618,titles03/index.html.5764,tt1483780,Zabic sedziego (2009) ,referees at work geheime einblicke hinter die kulissen der weltbesten schiedsrichter,http://www.imdb.com/title/tt1483780/,7.3,544.0,4620.0,2009.0,video.movie,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5619,titles03/index.html.5765,tt1483797,Redline (2009) ,redline,http://www.imdb.com/title/tt1483797/,7.5,3383.0,6120.0,2009.0,video.movie,1,0,7,33,17,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5620,titles03/index.html.5766,tt1486192,Kruk: Zagadka zbrodni (2012) ,the raven,http://www.imdb.com/title/tt1486192/,6.4,60571.0,6600.0,2012.0,video.movie,0,0,89,803,164,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5621,titles03/index.html.5767,tt1488555,Zamiana ciał (2011) ,wie ausgewechselt,http://www.imdb.com/title/tt1488555/,6.4,111862.0,6720.0,2011.0,video.movie,0,0,45,925,137,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5624,titles03/index.html.577,tt0043567,Panna Julia (1951) ,fr ulein julie,http://www.imdb.com/title/tt0043567/,7.5,868.0,5940.0,1951.0,video.movie,1,0,4,8,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5625,titles03/index.html.5771,tt1490743,Lo schermo a tre punte (Video 1995) ,lo schermo a tre punte tv movie,http://www.imdb.com/title/tt1490743/,5.0,6.0,6300.0,1995.0,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5629,titles03/index.html.5775,tt1494810,Phobidilia (2009) ,phobidilia,http://www.imdb.com/title/tt1494810/,6.9,160.0,5220.0,2009.0,video.movie,0,0,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5632,titles03/index.html.578,tt0043590,Marsz ku chwale (1951) ,go for broke,http://www.imdb.com/title/tt0043590/,6.8,794.0,5520.0,1951.0,video.movie,0,0,13,0,26,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5633,titles03/index.html.5780,tt1502396,Nad morzem (2009) ,alamar,http://www.imdb.com/title/tt1502396/,7.3,1646.0,4380.0,2009.0,video.movie,10,5,3,31,24,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5634,titles03/index.html.5781,tt1502404,Piekielna zemsta (2011) ,drive angry,http://www.imdb.com/title/tt1502404/,5.5,68574.0,6240.0,2011.0,video.movie,2,5,39,1998,205,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5640,titles03/index.html.5789,tt1510985,Never Sleep Again: The Elm Street Legacy (Video 2010) ,never sleep again the elm street legacy video,http://www.imdb.com/title/tt1510985/,8.7,1739.0,14400.0,2010.0,video.movie,1,0,2,129,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5641,titles03/index.html.579,tt0043614,Idiota (1951) ,der idiot,http://www.imdb.com/title/tt0043614/,7.5,2520.0,9960.0,1951.0,video.movie,0,0,6,26,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5643,titles03/index.html.5791,tt1512231,Scotland on Screen (TV Movie 2009) ,scotland on screen tv movie,http://www.imdb.com/title/tt1512231/,7.0,7.0,3600.0,2009.0,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5650,titles03/index.html.5798,tt1516577,Sedona (2011) ,sedona,http://www.imdb.com/title/tt1516577/,6.5,86.0,5400.0,2011.0,video.movie,0,0,12,6,7,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5652,titles03/index.html.58,tt0018102,Dlugie spodnie (1927) ,die ersten langen hosen,http://www.imdb.com/title/tt0018102/,6.6,260.0,3600.0,1927.0,video.movie,0,0,2,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5653,titles03/index.html.580,tt0043643,Jego typ kobiety (1951) ,ein satansweib,http://www.imdb.com/title/tt0043643/,7.2,2191.0,6000.0,1951.0,video.movie,0,0,10,18,55,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5656,titles03/index.html.5804,tt1524539,Harishchandrachi Factory (2009) ,harishchandrachi factory,http://www.imdb.com/title/tt1524539/,7.8,777.0,5760.0,2009.0,video.movie,1,0,0,0,11,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5658,titles03/index.html.5806,tt1526323,Arya 2 (2009) ,arya,http://www.imdb.com/title/tt1526323/,7.1,1528.0,9300.0,2009.0,video.movie,0,0,0,0,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5659,titles03/index.html.5809,tt1528313,Nic do oclenia (2010) ,nichts zu verzollen,http://www.imdb.com/title/tt1528313/,6.3,6776.0,6480.0,2010.0,video.movie,0,0,7,6,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5660,titles03/index.html.581,tt0043660,The House on Telegraph Hill (1951) ,the house on telegraph hill,http://www.imdb.com/title/tt0043660/,7.0,1388.0,5580.0,1951.0,video.movie,0,0,4,0,28,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5662,titles03/index.html.5812,tt1532503,Debiutanci (2010) ,beginners,http://www.imdb.com/title/tt1532503/,7.2,56225.0,6300.0,2010.0,video.movie,26,12,32,1578,123,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5663,titles03/index.html.5813,tt1532957,Paa (2009) ,paa,http://www.imdb.com/title/tt1532957/,7.1,4601.0,7980.0,2009.0,video.movie,8,9,2,474,49,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5664,titles03/index.html.5815,tt1535108,Elizjum (2013) ,elysium,http://www.imdb.com/title/tt1535108/,6.7,198113.0,6540.0,2013.0,video.movie,0,0,61,2492,694,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5666,titles03/index.html.5818,tt1535616,The Divide (2011) ,the divide,http://www.imdb.com/title/tt1535616/,5.8,25096.0,6720.0,2011.0,video.movie,2,4,12,604,197,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5668,titles03/index.html.582,tt0043686,Zakazane zabawy (1952) ,verbotene spiele,http://www.imdb.com/title/tt0043686/,7.8,6909.0,5160.0,1952.0,video.movie,8,0,13,21,63,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5675,titles03/index.html.5826,tt1541160,Lep na muchy (2011) ,flypaper wer berf llt hier wen,http://www.imdb.com/title/tt1541160/,6.4,21732.0,5220.0,2011.0,video.movie,0,0,5,156,46,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5676,titles03/index.html.5828,tt1541874,Miłość (2011) ,love,http://www.imdb.com/title/tt1541874/,5.6,5522.0,5040.0,2011.0,video.movie,2,0,29,74,69,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5677,titles03/index.html.5829,tt1541995,Snow Flower and the Secret Fan (2011) ,der seidenf cher,http://www.imdb.com/title/tt1541995/,6.0,2457.0,6240.0,2011.0,video.movie,1,0,30,129,20,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5678,titles03/index.html.583,tt0043687,Jim Thorpe -- All-American (1951) ,jim thorpe all american,http://www.imdb.com/title/tt0043687/,7.0,1154.0,6420.0,1951.0,video.movie,0,0,5,3,19,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5680,titles03/index.html.5834,tt1545759,Pustka (2010) ,point blank aus kurzer distanz,http://www.imdb.com/title/tt1545759/,6.9,9131.0,5040.0,2010.0,video.movie,1,3,8,15,38,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5681,titles03/index.html.5835,tt1546036,The Drawn Together Movie: The Movie! (2010) ,the drawn together movie the movie,http://www.imdb.com/title/tt1546036/,6.3,2137.0,4200.0,2010.0,video.movie,0,0,0,0,20,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5682,titles03/index.html.5836,tt1547234,Bez hamulców (2012) ,premium rush,http://www.imdb.com/title/tt1547234/,6.5,74537.0,5460.0,2012.0,video.movie,1,5,24,745,161,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5686,titles03/index.html.584,tt0043809,Cud w Mediolanie (1951) ,miracolo a milano,http://www.imdb.com/title/tt0043809/,7.8,3075.0,6000.0,1951.0,video.movie,4,0,8,13,15,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5692,titles03/index.html.5847,tt1556186,Marginais (2010) ,marginais,http://www.imdb.com/title/tt1556186/,4.0,22.0,4500.0,2010.0,video.movie,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5695,titles03/index.html.585,tt0043885,Only the Valiant (1951) ,bis zum letzten atemzug,http://www.imdb.com/title/tt0043885/,6.5,630.0,6300.0,1951.0,video.movie,0,0,9,0,22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5697,titles03/index.html.5852,tt1564585,Skyline (2010) ,skyline,http://www.imdb.com/title/tt1564585/,4.4,66159.0,5640.0,2010.0,video.movie,0,0,30,615,917,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5700,titles03/index.html.5858,tt1568921,Tajemniczy świat Arrietty (2010) ,arrietty die wundersame welt der borger,http://www.imdb.com/title/tt1568921/,7.7,34226.0,5640.0,2010.0,video.movie,4,4,27,344,94,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
